example_id,label,seq_len,layer_0_h0_max_lifetime,layer_0_h0_total_persistence,layer_0_h1_max_lifetime,layer_0_h1_total_persistence,layer_0_h1_max_birth,layer_0_h1_max_death,layer_1_h0_max_lifetime,layer_1_h0_total_persistence,layer_1_h1_max_lifetime,layer_1_h1_total_persistence,layer_1_h1_max_birth,layer_1_h1_max_death,layer_2_h0_max_lifetime,layer_2_h0_total_persistence,layer_2_h1_max_lifetime,layer_2_h1_total_persistence,layer_2_h1_max_birth,layer_2_h1_max_death,layer_3_h0_max_lifetime,layer_3_h0_total_persistence,layer_3_h1_max_lifetime,layer_3_h1_total_persistence,layer_3_h1_max_birth,layer_3_h1_max_death,layer_4_h0_max_lifetime,layer_4_h0_total_persistence,layer_4_h1_max_lifetime,layer_4_h1_total_persistence,layer_4_h1_max_birth,layer_4_h1_max_death,layer_5_h0_max_lifetime,layer_5_h0_total_persistence,layer_5_h1_max_lifetime,layer_5_h1_total_persistence,layer_5_h1_max_birth,layer_5_h1_max_death,layer_6_h0_max_lifetime,layer_6_h0_total_persistence,layer_6_h1_max_lifetime,layer_6_h1_total_persistence,layer_6_h1_max_birth,layer_6_h1_max_death,layer_7_h0_max_lifetime,layer_7_h0_total_persistence,layer_7_h1_max_lifetime,layer_7_h1_total_persistence,layer_7_h1_max_birth,layer_7_h1_max_death,layer_8_h0_max_lifetime,layer_8_h0_total_persistence,layer_8_h1_max_lifetime,layer_8_h1_total_persistence,layer_8_h1_max_birth,layer_8_h1_max_death,layer_9_h0_max_lifetime,layer_9_h0_total_persistence,layer_9_h1_max_lifetime,layer_9_h1_total_persistence,layer_9_h1_max_birth,layer_9_h1_max_death,layer_10_h0_max_lifetime,layer_10_h0_total_persistence,layer_10_h1_max_lifetime,layer_10_h1_total_persistence,layer_10_h1_max_birth,layer_10_h1_max_death,layer_11_h0_max_lifetime,layer_11_h0_total_persistence,layer_11_h1_max_lifetime,layer_11_h1_total_persistence,layer_11_h1_max_birth,layer_11_h1_max_death,layer_12_h0_max_lifetime,layer_12_h0_total_persistence,layer_12_h1_max_lifetime,layer_12_h1_total_persistence,layer_12_h1_max_birth,layer_12_h1_max_death,layer_13_h0_max_lifetime,layer_13_h0_total_persistence,layer_13_h1_max_lifetime,layer_13_h1_total_persistence,layer_13_h1_max_birth,layer_13_h1_max_death,layer_14_h0_max_lifetime,layer_14_h0_total_persistence,layer_14_h1_max_lifetime,layer_14_h1_total_persistence,layer_14_h1_max_birth,layer_14_h1_max_death,layer_15_h0_max_lifetime,layer_15_h0_total_persistence,layer_15_h1_max_lifetime,layer_15_h1_total_persistence,layer_15_h1_max_birth,layer_15_h1_max_death,layer_16_h0_max_lifetime,layer_16_h0_total_persistence,layer_16_h1_max_lifetime,layer_16_h1_total_persistence,layer_16_h1_max_birth,layer_16_h1_max_death,layer_17_h0_max_lifetime,layer_17_h0_total_persistence,layer_17_h1_max_lifetime,layer_17_h1_total_persistence,layer_17_h1_max_birth,layer_17_h1_max_death,layer_18_h0_max_lifetime,layer_18_h0_total_persistence,layer_18_h1_max_lifetime,layer_18_h1_total_persistence,layer_18_h1_max_birth,layer_18_h1_max_death,layer_19_h0_max_lifetime,layer_19_h0_total_persistence,layer_19_h1_max_lifetime,layer_19_h1_total_persistence,layer_19_h1_max_birth,layer_19_h1_max_death,layer_20_h0_max_lifetime,layer_20_h0_total_persistence,layer_20_h1_max_lifetime,layer_20_h1_total_persistence,layer_20_h1_max_birth,layer_20_h1_max_death,layer_21_h0_max_lifetime,layer_21_h0_total_persistence,layer_21_h1_max_lifetime,layer_21_h1_total_persistence,layer_21_h1_max_birth,layer_21_h1_max_death,layer_22_h0_max_lifetime,layer_22_h0_total_persistence,layer_22_h1_max_lifetime,layer_22_h1_total_persistence,layer_22_h1_max_birth,layer_22_h1_max_death,layer_23_h0_max_lifetime,layer_23_h0_total_persistence,layer_23_h1_max_lifetime,layer_23_h1_total_persistence,layer_23_h1_max_birth,layer_23_h1_max_death,layer_24_h0_max_lifetime,layer_24_h0_total_persistence,layer_24_h1_max_lifetime,layer_24_h1_total_persistence,layer_24_h1_max_birth,layer_24_h1_max_death,layer_25_h0_max_lifetime,layer_25_h0_total_persistence,layer_25_h1_max_lifetime,layer_25_h1_total_persistence,layer_25_h1_max_birth,layer_25_h1_max_death,layer_26_h0_max_lifetime,layer_26_h0_total_persistence,layer_26_h1_max_lifetime,layer_26_h1_total_persistence,layer_26_h1_max_birth,layer_26_h1_max_death,layer_27_h0_max_lifetime,layer_27_h0_total_persistence,layer_27_h1_max_lifetime,layer_27_h1_total_persistence,layer_27_h1_max_birth,layer_27_h1_max_death,layer_28_h0_max_lifetime,layer_28_h0_total_persistence,layer_28_h1_max_lifetime,layer_28_h1_total_persistence,layer_28_h1_max_birth,layer_28_h1_max_death,layer_29_h0_max_lifetime,layer_29_h0_total_persistence,layer_29_h1_max_lifetime,layer_29_h1_total_persistence,layer_29_h1_max_birth,layer_29_h1_max_death,layer_30_h0_max_lifetime,layer_30_h0_total_persistence,layer_30_h1_max_lifetime,layer_30_h1_total_persistence,layer_30_h1_max_birth,layer_30_h1_max_death,layer_31_h0_max_lifetime,layer_31_h0_total_persistence,layer_31_h1_max_lifetime,layer_31_h1_total_persistence,layer_31_h1_max_birth,layer_31_h1_max_death
42,hallucinated,32,0.37079620361328125,9.147300720214844,0.0,0.0,0.0,0.0,0.3606986999511719,7.225809097290039,0.0,0.0,0.0,0.0,0.3262939453125,3.850341796875,0.0,0.0,0.0,0.0,0.3290557861328125,4.1090545654296875,0.0,0.0,0.0,0.0,0.411712646484375,4.293182373046875,0.0,0.0,0.0,0.0,0.3700103759765625,4.7229766845703125,0.0,0.0,0.0,0.0,0.442657470703125,6.96331787109375,0.0,0.0,0.0,0.0,0.4813995361328125,9.10580825805664,0.0,0.0,0.0,0.0,0.42037200927734375,7.601421356201172,0.0,0.0,0.0,0.0,0.3827972412109375,7.021812438964844,0.0,0.0,0.0,0.0,0.4845428466796875,10.079055786132812,0.0,0.0,0.0,0.0,0.403839111328125,7.5807647705078125,0.0,0.0,0.0,0.0,0.5241851806640625,8.015071868896484,0.0,0.0,0.0,0.0,0.593170166015625,11.138404846191406,0.0,0.0,0.0,0.0,0.46303462982177734,8.65024471282959,0.0,0.0,0.0,0.0,0.558013916015625,9.118296384811401,0.0,0.0,0.0,0.0,0.5450096130371094,9.136486053466797,0.0,0.0,0.0,0.0,0.498046875,10.03787612915039,0.0,0.0,0.0,0.0,0.47087860107421875,9.034812927246094,0.0,0.0,0.0,0.0,0.48597240447998047,8.894759178161621,0.0,0.0,0.0,0.0,0.3653564453125,6.722343444824219,0.0,0.0,0.0,0.0,0.298797607421875,5.06378173828125,0.0,0.0,0.0,0.0,0.2259521484375,4.797607421875,0.0,0.0,0.0,0.0,0.3863067626953125,5.8980712890625,0.0,0.0,0.0,0.0,0.2163543701171875,4.098857879638672,0.0,0.0,0.0,0.0,0.32977294921875,4.816490173339844,0.0,0.0,0.0,0.0,0.274078369140625,5.232233047485352,0.0,0.0,0.0,0.0,0.41169166564941406,6.672582626342773,0.0,0.0,0.0,0.0,0.3584442138671875,7.4944000244140625,0.0,0.0,0.0,0.0,0.4295940399169922,7.64818000793457,0.0,0.0,0.0,0.0,0.6019649505615234,10.318609237670898,0.0,0.0,0.0,0.0,0.6781556606292725,13.635507822036743,0.0,0.0,0.0,0.0
43,grounded,28,0.374420166015625,7.812928199768066,0.0,0.0,0.0,0.0,0.36240386962890625,6.0782928466796875,0.0,0.0,0.0,0.0,0.32569122314453125,3.4473342895507812,0.0,0.0,0.0,0.0,0.3314208984375,3.593017578125,0.0,0.0,0.0,0.0,0.422271728515625,3.65899658203125,0.0,0.0,0.0,0.0,0.42737579345703125,4.183738708496094,0.0,0.0,0.0,0.0,0.4460296630859375,5.7451019287109375,0.0,0.0,0.0,0.0,0.5117530822753906,8.19998550415039,0.0,0.0,0.0,0.0,0.42950439453125,6.766382217407227,0.0,0.0,0.0,0.0,0.5096893310546875,6.28533935546875,0.0,0.0,0.0,0.0,0.47589111328125,8.29058837890625,0.0,0.0,0.0,0.0,0.396209716796875,6.296958923339844,0.0,0.0,0.0,0.0,0.5618400573730469,7.236305236816406,0.0,0.0,0.0,0.0,0.6352081298828125,10.3446044921875,0.0,0.0,0.0,0.0,0.4974403381347656,7.822232246398926,0.0,0.0,0.0,0.0,0.5830192565917969,8.62377405166626,0.0,0.0,0.0,0.0,0.5859794616699219,8.341869831085205,0.0,0.0,0.0,0.0,0.46352386474609375,8.604423522949219,0.0,0.0,0.0,0.0,0.4636383056640625,7.678705215454102,0.0,0.0,0.0,0.0,0.4366893768310547,7.3712663650512695,0.0,0.0,0.0,0.0,0.399505615234375,6.430473327636719,0.0,0.0,0.0,0.0,0.3072052001953125,5.2606964111328125,0.0,0.0,0.0,0.0,0.3062744140625,4.0728302001953125,0.0,0.0,0.0,0.0,0.319793701171875,5.129913330078125,0.0,0.0,0.0,0.0,0.23963546752929688,3.714047908782959,0.0,0.0,0.0,0.0,0.2904052734375,4.187160491943359,0.0,0.0,0.0,0.0,0.2720829248428345,4.633754372596741,0.0,0.0,0.0,0.0,0.30570030212402344,5.590555191040039,0.0,0.0,0.0,0.0,0.35581207275390625,6.672462463378906,0.0,0.0,0.0,0.0,0.35608673095703125,6.271275579929352,0.0,0.0,0.0,0.0,0.5075092315673828,8.239954471588135,0.0,0.0,0.0,0.0,0.7222526669502258,11.182774662971497,0.0,0.0,0.0,0.0
43,hallucinated,29,0.374420166015625,8.14053726196289,0.0,0.0,0.0,0.0,0.3619537353515625,6.3387603759765625,0.0,0.0,0.0,0.0,0.3275604248046875,3.4432373046875,0.0,0.0,0.0,0.0,0.3314666748046875,3.5980377197265625,0.0,0.0,0.0,0.0,0.4220428466796875,3.8199005126953125,0.0,0.0,0.0,0.0,0.42917633056640625,4.3876953125,0.0,0.0,0.0,0.0,0.44651031494140625,6.043510437011719,0.0,0.0,0.0,0.0,0.5111827850341797,8.674436569213867,0.0,0.0,0.0,0.0,0.4286079406738281,7.249279022216797,0.0,0.0,0.0,0.0,0.5098724365234375,6.716590881347656,0.0,0.0,0.0,0.0,0.464935302734375,8.933464050292969,0.0,0.0,0.0,0.0,0.39410400390625,6.525138854980469,0.0,0.0,0.0,0.0,0.5610275268554688,7.590532302856445,0.0,0.0,0.0,0.0,0.630035400390625,10.898674011230469,0.0,0.0,0.0,0.0,0.4987373352050781,8.243461608886719,0.0,0.0,0.0,0.0,0.5845661163330078,8.784093856811523,0.0,0.0,0.0,0.0,0.5878334045410156,8.819204330444336,0.0,0.0,0.0,0.0,0.475555419921875,8.984161376953125,0.0,0.0,0.0,0.0,0.46503448486328125,7.866720199584961,0.0,0.0,0.0,0.0,0.4357643127441406,7.550455331802368,0.0,0.0,0.0,0.0,0.402801513671875,6.4854278564453125,0.0,0.0,0.0,0.0,0.3067779541015625,5.251346588134766,0.0,0.0,0.0,0.0,0.30865478515625,4.110107421875,0.0,0.0,0.0,0.0,0.31988525390625,5.1443634033203125,0.0,0.0,0.0,0.0,0.23972702026367188,3.9627342224121094,0.0,0.0,0.0,0.0,0.2911376953125,4.1660919189453125,0.0,0.0,0.0,0.0,0.2326202392578125,4.62261962890625,0.0,0.0,0.0,0.0,0.2937469482421875,5.656829833984375,0.0,0.0,0.0,0.0,0.36551666259765625,7.002098083496094,0.0,0.0,0.0,0.0,0.3590888977050781,6.357151031494141,0.0,0.0,0.0,0.0,0.5098972320556641,8.454424858093262,0.0,0.0,0.0,0.0,0.7196633219718933,11.494881093502045,0.0,0.0,0.0,0.0
44,grounded,32,0.3864250183105469,9.148603439331055,0.0,0.0,0.0,0.0,0.3591461181640625,6.884765625,0.0,0.0,0.0,0.0,0.33040618896484375,4.168022155761719,0.0,0.0,0.0,0.0,0.3345489501953125,4.4255218505859375,0.0,0.0,0.0,0.0,0.4363250732421875,4.697021484375,0.0,0.0,0.0,0.0,0.419708251953125,5.12994384765625,0.0,0.0,0.0,0.0,0.3995208740234375,6.58050537109375,0.0,0.0,0.0,0.0,0.4762420654296875,9.012123107910156,0.0,0.0,0.0,0.0,0.4403190612792969,7.992012023925781,0.0,0.0,0.0,0.0,0.424560546875,6.756927490234375,0.0,0.0,0.0,0.0,0.484588623046875,9.499801635742188,0.0,0.0,0.0,0.0,0.4210968017578125,7.728981018066406,0.0,0.0,0.0,0.0,0.49782562255859375,7.922809600830078,0.0,0.0,0.0,0.0,0.6055374145507812,11.645011901855469,0.0,0.0,0.0,0.0,0.5444765090942383,9.178223609924316,0.0,0.0,0.0,0.0,0.549560546875,9.54171371459961,0.0,0.0,0.0,0.0,0.5879440307617188,9.455222129821777,0.0,0.0,0.0,0.0,0.4617156982421875,9.963674545288086,0.0,0.0,0.0,0.0,0.5066452026367188,9.146533966064453,0.0,0.0,0.0,0.0,0.49565696716308594,9.24853515625,0.0,0.0,0.0,0.0,0.36432647705078125,6.778987884521484,0.0,0.0,0.0,0.0,0.3253936767578125,6.171382904052734,0.0,0.0,0.0,0.0,0.239654541015625,4.7316131591796875,0.0,0.0,0.0,0.0,0.31964111328125,6.12969970703125,0.0,0.0,0.0,0.0,0.2247772216796875,4.353888750076294,0.0,0.0,0.0,0.0,0.321868896484375,4.8181352615356445,0.0,0.0,0.0,0.0,0.26727294921875,5.261097848415375,0.0,0.0,0.0,0.0,0.297821044921875,6.689686059951782,0.0,0.0,0.0,0.0,0.38697052001953125,8.027076721191406,0.0,0.0,0.0,0.0,0.3478507995605469,7.17294979095459,0.0,0.0,0.0,0.0,0.5289955139160156,9.89708137512207,0.0,0.0,0.0,0.0,0.7266088128089905,13.036452531814575,0.0,0.0,0.0,0.0
44,hallucinated,33,0.3868751525878906,9.48729133605957,0.0,0.0,0.0,0.0,0.3625068664550781,7.198612213134766,0.0,0.0,0.0,0.0,0.33101654052734375,4.120826721191406,0.0,0.0,0.0,0.0,0.3317718505859375,4.4534454345703125,0.0,0.0,0.0,0.0,0.4371185302734375,4.8529205322265625,0.0,0.0,0.0,0.0,0.4160919189453125,5.3775634765625,0.0,0.0,0.0,0.0,0.39874267578125,6.89764404296875,0.0,0.0,0.0,0.0,0.4770050048828125,9.37957763671875,0.0,0.0,0.0,0.0,0.4416542053222656,8.311954498291016,0.0,0.0,0.0,0.0,0.421630859375,7.039985656738281,0.0,0.0,0.0,0.0,0.4933013916015625,10.178062438964844,0.0,0.0,0.0,0.0,0.4221954345703125,8.016960144042969,0.0,0.0,0.0,0.0,0.4987945556640625,8.087085723876953,0.0,0.0,0.0,0.0,0.641632080078125,12.268516540527344,0.0,0.0,0.0,0.0,0.546849250793457,9.635011672973633,0.0,0.0,0.0,0.0,0.5498886108398438,9.685448408126831,0.0,0.0,0.0,0.0,0.5874366760253906,9.879984855651855,0.0,0.0,0.0,0.0,0.51177978515625,10.55848503112793,0.0,0.0,0.0,0.0,0.5080490112304688,9.373279571533203,0.0,0.0,0.0,0.0,0.49744415283203125,9.529834747314453,0.0,0.0,0.0,0.0,0.36354827880859375,6.892974853515625,0.0,0.0,0.0,0.0,0.3243827819824219,6.186164855957031,0.0,0.0,0.0,0.0,0.240966796875,4.782257080078125,0.0,0.0,0.0,0.0,0.3087158203125,6.17742919921875,0.0,0.0,0.0,0.0,0.2225341796875,4.395332336425781,0.0,0.0,0.0,0.0,0.321044921875,4.800910949707031,0.0,0.0,0.0,0.0,0.2270660400390625,5.223876953125,0.0,0.0,0.0,0.0,0.297821044921875,6.869556427001953,0.0,0.0,0.0,0.0,0.380584716796875,8.167427062988281,0.0,0.0,0.0,0.0,0.3469085693359375,7.032844543457031,0.0,0.0,0.0,0.0,0.5311145782470703,10.152617454528809,0.0,0.0,0.0,0.0,0.7293134331703186,13.161676824092865,0.0,0.0,0.0,0.0
45,grounded,37,0.3567047119140625,10.516440153121948,0.0,0.0,0.0,0.0,0.3635902404785156,8.452228546142578,0.0,0.0,0.0,0.0,0.334625244140625,4.28607177734375,0.0,0.0,0.0,0.0,0.338104248046875,5.7162933349609375,0.0,0.0,0.0,0.0,0.42028045654296875,5.575227737426758,0.0,0.0,0.0,0.0,0.392547607421875,5.913177490234375,0.0,0.0,0.0,0.0,0.4387969970703125,8.077865600585938,0.0,0.0,0.0,0.0,0.5047063827514648,10.992880821228027,0.0,0.0,0.0,0.0,0.434600830078125,9.841747283935547,0.0,0.0,0.0,0.0,0.4995574951171875,10.043373107910156,0.0,0.0,0.0,0.0,0.6265106201171875,13.663623809814453,0.0,0.0,0.0,0.0,0.441375732421875,9.665824890136719,0.0,0.0,0.0,0.0,0.5756301879882812,10.127633094787598,0.0,0.0,0.0,0.0,0.6383056640625,14.079471588134766,0.0,0.0,0.0,0.0,0.48097991943359375,10.551262378692627,0.0,0.0,0.0,0.0,0.570648193359375,11.485336184501648,0.0,0.0,0.0,0.0,0.6129531860351562,10.702475547790527,0.0,0.0,0.0,0.0,0.5457611083984375,11.84793472290039,0.0,0.0,0.0,0.0,0.5523223876953125,10.425727844238281,0.0,0.0,0.0,0.0,0.5705244541168213,10.183042764663696,0.0,0.0,0.0,0.0,0.3836669921875,7.868023872375488,0.0,0.0,0.0,0.0,0.345733642578125,6.8998565673828125,0.0,0.0,0.0,0.0,0.25775146484375,5.662742614746094,0.0,0.0,0.0,0.0,0.36456298828125,6.624565124511719,0.0,0.0,0.0,0.0,0.255828857421875,5.359867095947266,0.0,0.0,0.0,0.0,0.25830078125,5.365943908691406,0.0,0.0,0.0,0.0,0.31233978271484375,6.119800567626953,0.0,0.0,0.0,0.0,0.35422515869140625,7.985644340515137,0.0,0.0,0.0,0.0,0.405975341796875,9.59505844116211,0.0,0.0,0.0,0.0,0.5772857666015625,9.519179105758667,0.0,0.0,0.0,0.0,0.556995153427124,12.516666769981384,0.0,0.0,0.0,0.0,0.7062146663665771,16.536961555480957,0.0,0.0,0.0,0.0
45,hallucinated,37,0.3567047119140625,10.497666120529175,0.0,0.0,0.0,0.0,0.3635902404785156,8.493030548095703,0.0,0.0,0.0,0.0,0.334625244140625,4.37060546875,0.0,0.0,0.0,0.0,0.338104248046875,5.5711212158203125,0.0,0.0,0.0,0.0,0.42028045654296875,5.490633010864258,0.0,0.0,0.0,0.0,0.392547607421875,5.841796875,0.0,0.0,0.0,0.0,0.4387969970703125,8.049026489257812,0.0,0.0,0.0,0.0,0.5047063827514648,11.015341758728027,0.0,0.0,0.0,0.0,0.434600830078125,9.915569305419922,0.0,0.0,0.0,0.0,0.4995574951171875,9.989982604980469,0.0,0.0,0.0,0.0,0.6265106201171875,13.708457946777344,0.0,0.0,0.0,0.0,0.441375732421875,9.631507873535156,0.0,0.0,0.0,0.0,0.5756301879882812,10.19930362701416,0.0,0.0,0.0,0.0,0.6383056640625,14.12820053100586,0.0,0.0,0.0,0.0,0.48097991943359375,10.79999589920044,0.0,0.0,0.0,0.0,0.570648193359375,11.608272433280945,0.0,0.0,0.0,0.0,0.6129531860351562,10.942130088806152,0.0,0.0,0.0,0.0,0.5457611083984375,11.937129974365234,0.0,0.0,0.0,0.0,0.5523223876953125,10.569313049316406,0.0,0.0,0.0,0.0,0.5705244541168213,10.265943765640259,0.0,0.0,0.0,0.0,0.3836669921875,7.769970893859863,0.0,0.0,0.0,0.0,0.345733642578125,6.7587738037109375,0.0,0.0,0.0,0.0,0.25775146484375,5.610374450683594,0.0,0.0,0.0,0.0,0.35799407958984375,6.490913391113281,0.0,0.0,0.0,0.0,0.255828857421875,5.576793670654297,0.0,0.0,0.0,0.0,0.25830078125,5.174552917480469,0.0,0.0,0.0,0.0,0.31233978271484375,6.147010803222656,0.0,0.0,0.0,0.0,0.35422515869140625,7.949343681335449,0.0,0.0,0.0,0.0,0.405975341796875,9.658233642578125,0.0,0.0,0.0,0.0,0.5772857666015625,9.61332392692566,0.0,0.0,0.0,0.0,0.556995153427124,12.449625372886658,0.0,0.0,0.0,0.0,0.7062146663665771,16.526159286499023,0.0,0.0,0.0,0.0
46,grounded,37,0.38361358642578125,10.793951988220215,0.0,0.0,0.0,0.0,0.364013671875,8.367250442504883,0.0,0.0,0.0,0.0,0.3229522705078125,5.016204833984375,0.0,0.0,0.0,0.0,0.335052490234375,4.9638519287109375,0.0,0.0,0.0,0.0,0.41483306884765625,5.462120056152344,0.0,0.0,0.0,0.0,0.331634521484375,5.753288269042969,0.0,0.0,0.0,0.0,0.408905029296875,7.9879302978515625,0.0,0.0,0.0,0.0,0.492279052734375,10.564926147460938,0.0,0.0,0.0,0.0,0.4501609802246094,9.57046890258789,0.0,0.0,0.0,0.0,0.48516845703125,8.711238861083984,0.0,0.0,0.0,0.0,0.4851531982421875,11.832015991210938,0.0,0.0,0.0,0.0,0.4124755859375,9.414947509765625,0.0,0.0,0.0,0.0,0.5568122863769531,10.364925384521484,0.0,0.0,0.0,0.0,0.6972751617431641,14.725305557250977,0.0,0.0,0.0,0.0,0.5335884094238281,11.074402809143066,0.0,0.0,0.0,0.0,0.6152458190917969,12.14532196521759,0.0,0.0,0.0,0.0,0.6293487548828125,11.934883117675781,0.0,0.0,0.0,0.0,0.5277118682861328,12.272470474243164,0.0,0.0,0.0,0.0,0.5701751708984375,11.400832176208496,0.0,0.0,0.0,0.0,0.5253205895423889,11.101309359073639,0.0,0.0,0.0,0.0,0.4322662353515625,9.703624725341797,0.0,0.0,0.0,0.0,0.2952880859375,7.0273284912109375,0.0,0.0,0.0,0.0,0.274505615234375,5.976039886474609,0.0,0.0,0.0,0.0,0.357452392578125,7.5084357261657715,0.0,0.0,0.0,0.0,0.21346378326416016,5.155101776123047,0.0,0.0,0.0,0.0,0.286712646484375,5.812385559082031,0.0,0.0,0.0,0.0,0.2979736328125,6.814267635345459,0.0,0.0,0.0,0.0,0.39619016647338867,8.559880495071411,0.0,0.0,0.0,0.0,0.5373992919921875,10.270444869995117,0.0,0.0,0.0,0.0,0.439117431640625,9.204451203346252,0.0,0.0,0.0,0.0,0.5207502841949463,12.052154779434204,0.0,0.0,0.0,0.0,0.6824967861175537,15.3934366106987,0.0,0.0,0.0,0.0
46,hallucinated,31,0.4543609619140625,8.731200933456421,0.0,0.0,0.0,0.0,0.3627204895019531,6.825420379638672,0.0,0.0,0.0,0.0,0.323944091796875,3.804962158203125,0.0,0.0,0.0,0.0,0.3347320556640625,4.3773651123046875,0.0,0.0,0.0,0.0,0.4160003662109375,4.486572265625,0.0,0.0,0.0,0.0,0.329833984375,4.80535888671875,0.0,0.0,0.0,0.0,0.408447265625,6.5615692138671875,0.0,0.0,0.0,0.0,0.4690093994140625,8.107376098632812,0.0,0.0,0.0,0.0,0.4501609802246094,7.771909713745117,0.0,0.0,0.0,0.0,0.44549560546875,7.0922088623046875,0.0,0.0,0.0,0.0,0.485504150390625,9.931930541992188,0.0,0.0,0.0,0.0,0.416534423828125,7.4905548095703125,0.0,0.0,0.0,0.0,0.4488677978515625,7.2414398193359375,0.0,0.0,0.0,0.0,0.6366729736328125,11.390541076660156,0.0,0.0,0.0,0.0,0.49818992614746094,8.230794906616211,0.0,0.0,0.0,0.0,0.6159095764160156,8.752376556396484,0.0,0.0,0.0,0.0,0.5913162231445312,9.015243530273438,0.0,0.0,0.0,0.0,0.476318359375,9.241462707519531,0.0,0.0,0.0,0.0,0.4260578155517578,8.346803665161133,0.0,0.0,0.0,0.0,0.480072021484375,8.641868591308594,0.0,0.0,0.0,0.0,0.4278564453125,7.210762023925781,0.0,0.0,0.0,0.0,0.29449462890625,5.390235900878906,0.0,0.0,0.0,0.0,0.273223876953125,4.839385986328125,0.0,0.0,0.0,0.0,0.3289947509765625,5.923835754394531,0.0,0.0,0.0,0.0,0.24993896484375,4.840638160705566,0.0,0.0,0.0,0.0,0.28643798828125,4.895622253417969,0.0,0.0,0.0,0.0,0.342132568359375,5.804233551025391,0.0,0.0,0.0,0.0,0.38535308837890625,6.863189697265625,0.0,0.0,0.0,0.0,0.4652099609375,8.473785400390625,0.0,0.0,0.0,0.0,0.4827134609222412,7.9551637172698975,0.0,0.0,0.0,0.0,0.5808838605880737,9.712289214134216,0.0,0.0,0.0,0.0,0.6828744411468506,12.568351149559021,0.0,0.0,0.0,0.0
47,grounded,41,0.49131011962890625,12.94274914264679,0.0,0.0,0.0,0.0,0.3686256408691406,9.855537414550781,0.0,0.0,0.0,0.0,0.3410491943359375,5.372291564941406,0.0,0.0,0.0,0.0,0.3142242431640625,5.74261474609375,0.0,0.0,0.0,0.0,0.3968658447265625,5.0348968505859375,0.0,0.0,0.0,0.0,0.46233367919921875,6.5161895751953125,0.0,0.0,0.0,0.0,0.3915252685546875,8.287933349609375,0.0,0.0,0.0,0.0,0.4262237548828125,9.426874160766602,0.0,0.0,0.0,0.0,0.4542121887207031,9.982982635498047,0.0,0.0,0.0,0.0,0.40899658203125,9.601692199707031,0.0,0.0,0.0,0.0,0.556549072265625,13.191780090332031,0.0,0.0,0.0,0.0,0.4200439453125,11.082115173339844,0.0,0.0,0.0,0.0,0.5239410400390625,11.874256134033203,0.0,0.0,0.0,0.0,0.6397781372070312,15.834695816040039,0.0,0.0,0.0,0.0,0.51611328125,12.622036933898926,0.0,0.0,0.0,0.0,0.5870475769042969,13.949277997016907,0.0,0.0,0.0,0.0,0.6924114227294922,12.355290412902832,0.0,0.0,0.0,0.0,0.5135269165039062,13.16916275024414,0.0,0.0,0.0,0.0,0.507293701171875,11.690707206726074,0.0,0.0,0.0,0.0,0.5454635620117188,11.820427894592285,0.0,0.0,0.0,0.0,0.44396209716796875,8.942099571228027,0.0,0.0,0.0,0.0,0.3372802734375,8.32008695602417,0.0,0.0,0.0,0.0,0.248931884765625,5.897984504699707,0.0,0.0,0.0,0.0,0.377716064453125,7.088052749633789,0.0,0.0,0.0,0.0,0.23986053466796875,5.0819244384765625,0.0,0.0,0.0,0.0,0.29620361328125,4.9716339111328125,0.0,0.0,0.0,0.0,0.29688453674316406,7.157224655151367,0.0,0.0,0.0,0.0,0.37404632568359375,9.218035340309143,0.0,0.0,0.0,0.0,0.4150238037109375,10.115840911865234,0.0,0.0,0.0,0.0,0.5702199935913086,10.71311354637146,0.0,0.0,0.0,0.0,0.6653374433517456,14.223878502845764,0.0,0.0,0.0,0.0,0.7677287459373474,17.714642703533173,0.0,0.0,0.0,0.0
